id,name,city,zipcode,membersCount,lat,lng
4429,Nieulle sur Seudre en marche,Nieulle sur seudre,17600,2,45.7494,-1.0005
4430,IMT LD EnMarche,Douai,59500,1,50.3805,3.07681
4431,La Châtaigneraie En Marche !,Calvinet,15340,1,44.719,2.357
4432,En Marche Marcoussis,Marcoussis,91460,3,48.6427,2.21811
4433,En Marche Pont du Château et Environs,Pont-du-Château,63430,5,45.7932,3.23674
4435,En marche Bibliothèque,Paris 13,75013,7,48.8287,2.37618
4437,Comité montbardois,arrans,21500,1,47.6964,4.31991
4438,Londres En Marche,Londres,,4,51.5085,-0.1257
4439,EnMarche Mayotte,MAMOUDZOU,97600,7,-12.7802,45.2278
4440,MACRON Par qui le vrai changement sera en marche,LYON,69003,1,45.754,4.8575
4441,En Marche à Canet de Rosselló,Canet-en-Roussillon,66140,2,42.7022,3.01544
4442,Avenir 2017,Graulhet,81300,6,43.7582,1.99765
4444,Paris Balard,Paris 15,75015,2,48.8432,2.27531
4445,En Marche à Déols,Deols,91130,1,46.8542,1.67797
4446,"Cotentin, la presqu'île",Portbail,50580,1,49.348,-1.6807
4447,Et pourquoi pas ?,Golfe-Juan,06220,3,43.5673,7.07451
4449,En Marche,Noyon,60400,2,49.5846,3.00351
4450,Les toulousains en marche avec Macron !,Toulouse,31400,4,43.584,1.45363
4451,Enmarche85,Rocheservière,85620,1,46.9447,-1.51055
4452,Courçon,Courçon,17170,1,46.2443,-0.815552
4453,Sud ouest Lyonnais,Charly,69390,4,45.6489,4.7947
4455,Grand DIEPPE,QUIBERVILLE,76860,3,49.8983,0.9194
4456,"En marche ""le golf""",Cogolin,83310,6,43.2534,6.52198
4457,MACRON PRESIDENT,Cotonou,,1,6.37339,2.4401
4459,En Marche - Montauban - Beausoleil,montauban,82000,2,44.0057,1.36402
4460,Robecq en marche,Robecq,62350,1,50.5883,2.5218
4461,En Marche Calce,Calce,66600,1,42.7574,2.75457
4463,Comité du Léman,Chens sur Leman,74140,6,46.3085,6.25751
4464,Imagin,Calvisson,30420,4,43.785,4.1922
4466,Le 13 est en marche,Marseille 13,13013,3,43.3508,5.41674
4467,En Marche  Avesnois,Avesnes-sur-Helpe,59440,6,50.1227,3.93155
4468,En marche Saint Sornin Bassin Marennes,Saint-Sornin,17600,7,45.7658,-0.979356
4469,Brenne En Marche,Migné,36800,1,46.7145,1.29877
4470,Nemours,Saint-Pierre-lès-Nemours,77140,1,48.2756,2.67354
4471,Comité En Marche de Jouy en Josas,Jouy-en-Josas,78350,5,48.7693,2.15899
4472,Saint-Maximin-la-Sainte-Baume,Saint-Maximin-la-Sainte-Baume,83470,25,43.4475,5.85625
4473,En marche Sainte-Anne !,Sainte-Anne,97180,1,47.7042,-2.95343
4474,Marie-Galante En Marche,GRAND-BOURG,,4,15.8833,-61.3
4476,Camisards cévenols,Soudorgues,30460,2,44.0644,3.826
4477,En Marche La Ramée,Tournefeuille,31170,36,43.5694,1.33387
4479,RENOUVEAU FRANÇAIS,Lège-Cap-Ferret,33970,2,44.6321,-1.25078
4480,JFM Calais,Calais,62100,1,50.9529,1.87195
4481,En marche Albert 1Er,Nancy,54000,2,48.6946,6.16754
4482,Le Larboust En Marche,Saint-Aventin,31110,1,42.7578,0.580896
4484,Paris 1er et 2ème Montorgueil,Paris 02,75002,6,48.865,2.3481
4485,NIMES SUD,CAISSARGUES,30132,1,43.7942,4.38199
4486,Nord Aveyron en marche,Espalion,12500,4,44.5204,2.76225
4487,Comité de Sées,Almenêches,61570,1,48.7067,0.107752
4488,Paris 17,Paris,75017,3,48.8928,2.3194
4489,En Marche Göteborg,GÖTEBORG,,4,57.6852,11.9187
4490,Les Lilas,Les Lilas,93260,1,48.8858,2.42534
4492,Le Perche en Marche,Nogent-le-Rotrou,28400,4,48.3234,0.82578
4495,bretenoux en marche,BRETENOUX,46130,2,44.9146,1.83972
4496,Boulevard soult,Paris 12,75012,3,48.8413,2.40905
4497,En Marche Plescop,Plescop,56890,3,47.6988,-2.80641
4498,King Kong en marche,Montamel,46310,1,44.6058,1.4498
4499,Vaulx En Marche,Vaulx en Velin,69120,1,45.7853,4.91113
4502,EN MARCHE - MACRON - JERUSALEM,JERUSALEM,,4,31.7717,35.1862
4504,Roubaixenmarche,Roubaix,59100,224,50.6945,3.17079
4506,EnMarcheEcully,Écully,69130,1,45.7773,4.7748
4507,Cuincy En Marche,Cuincy,59553,18,50.3802,3.04451
4508,Mérignies-En Marche,Mérignies,59710,3,50.5085,3.12583
4509,Marchons pour les idées d'En Marche !,Paris,75017,3,48.8827,2.31479
4510,LESPINASSE 31150,lespinasse,31150,1,43.7045,1.38599
4511,Bruges En Marche,Bruges,33520,7,44.8854,-0.613637
4516,Vallauris,Vallauris,06220,4,43.5848,7.05479
4517,En marche pour l'avenir,saarbrucken,,1,49.2446,6.9742
4519,LA FRANCE en mode START-UP  / Nous avons TOUS un rôle à jouer dans le renouveau du Vivre-Ensemble / participation numérique,Bordeaux,33000,14,44.8333,-0.589958
4520,En Marche37,BALLAN Miré,37510,5,47.3331,0.605514
4521,Confluence,lyon,69002,1,45.7439,4.82403
4522,En Marche,Baguer-Pican,35120,1,48.5733,-1.69502
4523,7 deniers,TOULOUSE,31200,2,43.619,1.40788
4525,Comité En Marche de République Démocratique du Congo,Béziers,34500,1,43.3411,3.21207
4526,LIBAN,Beyrouth,,5,33.8942,35.4869
4527,En marche Conakry,Conakry,,1,9.51756,-13.72
4530,en marche a lushi,lubumbashi,,1,-11.6752,27.4875
4531,Les français du Québec,Lévis/Québec,,2,46.8256,-71.1461
4532,Nouvelles idées,New Cairo,,1,30.0429,31.5725
4533,En Marche Strasbourg,Strasbourg,67100,3,48.5654,7.77123
4534,Rabat Hay Riad,Rabat,,5,34.0224,-6.83454
4535,"En avant, Marche !",Vanves,92170,2,48.8196,2.2895
4536,Pontivy En Marche,PONTIVY,56300,12,48.0568,-2.96884
4537,E.Marcon en Arabie,Riyad,,4,24.6333,46.7167
4540,Comité de soutien Emannuel Macron Elbeuf,Elbeuf,76500,9,49.2919,1.00822
4542,Dakar En Marche,Dakar,,3,14.6965,-17.4642
4543,EN MARCHE avec les Emirats du Nord,RAS AL KHAIMAH,,1,25.6932,55.9351
4544,En Marche avec Macron,Pointe noire,,1,-4.79174,11.8092
4547,Les Jeunes Aveyronnais En Marche !,Rodez,12000,4,44.351,2.57302
4548,En Marche Plescop,Plescop,56890,3,47.6988,-2.80641
4550,Hazebrouck en marche,Hazebrouck,59190,7,50.7102,2.53038
4551,Okavango,Maun,,1,-19.9833,23.4167
4554,Comite de Jeddah,Jeddah,,1,21.67,39.15
4555,COMITE EN LIGNE DU VAL DE MARNE,CRETEIL,94000,16,48.788,2.44624
4556,SAUVIGNY 2017,Sauvigny-les-Bois,58160,2,46.978,3.24261
4557,En marche Orvault,Orvault,44700,3,47.2486,-1.59678
4559,Comité de Soutien Italie En Marche,Bitonto,,1,41.1108,16.6894
4560,En Marche Cœur d'estuaire,Le Temple-de-Bretagne,44360,1,47.3314,-1.79112
4561,LES SOUTIENS DE LA PLANETE,Mars,42750,1,46.1529,4.247
4562,Comité des Linandes,Cergy,95000,3,49.0466,2.06555
4565,shangani,Stone Town,,1,-6.16308,39.1869
4566,REGION  PACA,Aubagne,13400,1,44.8231,-0.434811
4567,En marche 78,Feucherolles,78810,1,43.7953,4.83678
4569,En marche! Bienne,Bienne,,5,47.1432,7.24424
4571,Pays de Nemours,Saint-Pierre-lès-Nemours,77140,2,48.2631,2.69304
4572,Mayotte avec MACRON,MAMOUDZOU ,97600,1,,
4573,Chauvigny,Pleumartin,86450,1,46.7379,0.769
4574,TEST TEST,Paris 17,75017,1,48.8874,2.32352
4576,DIOP,Paris 19,75019,1,48.8776,2.40123
4577,En marche charente limousine,Esse,16500,1,46.026,0.702738
4578,ENMARCHELESARDENNES,Novy-Chevrières,08300,1,49.5368,4.44645
4579,en marche moselle,Tressange,57710,3,49.4054,5.9814
4580,PARIS 11 EN MARCHE,paris,75011,2,48.851,2.39634
4581,En marche : ça roule 2017,BELLEVILLE SUR VIE,85170,1,46.7798,-1.43465
4582,Regnie. Marie Hélène,Villedubert,11800,1,43.2302,2.42452
4583,TOUS AVEC MACRON,pointe-a-pitre,97110,1,16.2385,-61.5331
4584,reunion974,sainte marie,97438,1,42.7275,3.0176
4585,Veuil,Veuil,36600,1,47.1303,1.53468
4586,Macron Espoir 2017,Paris 08,75008,1,48.8705,2.3052
4592,J'y crois En Marche,Clamart,92140,1,48.7874,2.24983
4593,Rome En Marche!,Roma,,12,41.8947,12.4839
4594,"TERRES DE FRANCE (TREMBLAY, SEVRAN, VILLEPINTE)",Tremblay-en-France,93290,1,48.9636,2.56882
4597,Bassin d'Arcachon En Marche !,Arcachon,33120,13,44.6627,-1.16246
4598,Andernos,Lanton,33138,1,44.7051,-1.04027
4599,Saint symphorien d'ozon,Saint-Symphorien-d'Ozon,69360,7,45.63,4.8704
4600,EN MARCHE SAINT OUEN L AUMONE,Saint-Ouen-l'Aumône,95310,2,49.0354,2.12736
4601,En marche Saint-Martin,Saint-Martin,97150,5,18.0657,-63.0379
4602,Un avenir pour tous !!,Clermont-Ferrand,63000,1,45.7664,3.09102
4603,Merville Franceville,Merville franceville,14810,8,49.2732,-0.198645
4606,Comité de Chapelle-Royale,Chapelle-Royale,28290,1,48.15,1.03275
4607,Dordogne en Marche,Champcevinel,24750,3,45.1766,0.760463
4608,En Marche Rouen Gauche,Saint-Étienne-du-Rouvray,76800,3,49.3848,1.07621
4609,En Marche Poitiers,Poitiers,86000,1,46.5696,0.351466
4611,En Marche à Athis-mons !,Athis-Mons,91200,2,48.712,2.40192
4612,Limoux en marche,Limoux,11300,1,43.0525,2.21826
4613,REPUBLIQUE EN MARCHE 68,Colmar,68000,2,48.0753,7.35093
4614,En Marche Hardt Alsace,Biltzheim,68127,3,47.982,7.39962
4615,En Marche Saint-Ouen Mairie,Saint-Ouen,93400,5,48.9135,2.3339
4616,Rueillois En Marche!,Rueil Malmaison,92500,19,48.8759,2.18283
4617,L'espoir français,Metz,57070,2,49.0974,6.23919
4618,Comité Sartre Chambéry,chambéry,73000,2,45.5668,5.92245
4619,Paris 1er et 2ème Montorgueil,Paris 01,75001,6,48.8634,2.34625
4620,En Marche Dammartin,Dammartin En Goele,77230,3,49.0553,2.69227
4621,Montreuil,Montreuil,93100,1,50.4667,1.7667
4622,L'Ephebe,Agde,34300,3,43.2859,3.51205
4626,Theix En Marche !,Theix,56450,5,47.6235,-2.65048
4627,Pit pour Macron,Caen,14000,1,49.158,-0.342572
4629,RILLIEUX LA PAPE,RILLIEUX,69140,2,45.8184,4.88792
4630,Pays de Montsalvy En Marche,Montsalvy,15120,6,44.7093,2.49569
4632,Orgères En Marche,Orgères,35230,5,47.9989,-1.6678
4634,BERGERAC - EN MARCHE,Bergerac,24100,4,44.8502,0.48696
4635,EN MARCHE AVEC LES ARDECHOIS !,Ucel,07200,1,44.6372,4.3946
4636,Pierre Benite En Marche,Pierre bénite ,69310,4,45.7032,4.82479
4637,Le Hom - Suisse Normande En Marche,Thury-Harcourt,14220,1,44.8273,-0.553837
4639,En Marche Montceau,Montceau-les-Mines,71300,4,46.6553,4.34836
4640,MERKOULOFF,Paris 15,75015,1,48.8471,2.29674
4641,Saint Martin en vercors,Saint-Martin-en-Vercors,26420,2,45.0106,5.42688
4642,EN MARCHE,Villers-Écalles,76360,4,49.5369,0.913587
4643,BARCELONE AVEC MACRON,CASTELLDEFELS - BARCELONE,,2,41.2686,1.98643
4644,En Marche le Morvan,CHATEAU-CHINON,58120,13,47.0616,3.89685
4645,En marche Moda,Istanbul,,2,40.9813,29.0521
4647,comite en marche des setois,Sète,34200,4,43.3966,3.67969
4648,Saint-Ouen En Marche!,Saint ouen,93400,8,48.9065,2.33896
4649,Noisy-le-Grand - Sud,Noisy le Grand,93160,3,48.847,2.57282
4654,7 Deniers,Toulouse,31200,1,48.8517,2.41184
4655,Champvoux En Marche !,Champvoux,58400,3,47.155,3.08661
4656,EN MARCHE LA VERRIERE 78,Trappes,78190,1,48.7798,1.98062
4657,En Marche Vals du DAUPHINE,Saint-Victor-de-Cessieu,38110,4,45.5441,5.39532
4658,"En Marche, Columbus, OH",Dublin,,1,40.0619,-83.1724
4660,Tannerie,Montreuil,62170,2,50.4678,1.76524
4662,Haut nivernais,La chapelle sainte andre,58210,4,47.4174,3.29952
4663,Lestrem En Marche!,LESTREM,62136,2,50.6137,2.69001
4664,En marche Warwick/Leamington Spa,Leamington spa,,1,52.2903,-1.53656
4665,Mondeville en Marche!,Mondeville,14120,20,49.1731,-0.322324
4666,En Marche Fransa !,Paris,75000,1,48.8592,2.3417
4667,Terre d'Avenir,Roqueredonde,34650,7,43.8004,3.21257
4669,Béthune,Oblinghem,62920,7,50.5492,2.5986
4670,En marche Ambarès,Ambares,33440,1,48.753,2.30698
4671,En Marche Lac de Maine et Belle-Beille,Angers,49000,4,47.4676,-0.607646
4672,FRANCAIS DE MAYOTTE,dzaoudzi,97615,3,-12.789,45.2802
4674,Libreville Estuaire,Libreville,,4,0.399624,9.4565
4676,En Marche comité Québec,Longueuil,,1,45.54,-73.4969
4677,Elancourt Vallee de chevreuse,Élancourt,78990,1,48.766,1.96867
4678,PESSAC EN MARCHE,Pessac,33600,13,44.7977,-0.681503
4679,Porte de Vanves-Didot,PARIS,75014,8,48.8269,2.30991
4680,Les étudiants En Marche !,Clermont-Ferrand,63000,2,45.7762,3.09245
4681,En Marche Saint-Lazare,Paris 09,75009,1,37.2108,-76.7797
4682,Saint-Maximin en marche,Saint-Maximin-la-Sainte-Baume,83470,19,43.4488,5.85867
4683,BLOIS-CHAMBORD,Huisseau-sur-Cosson,41350,2,47.592,1.45091
4684,Comité Saint Apo,Saint-Apollinaire,21850,2,47.3368,5.09309
4685,en marche à Bethoncourt,Bethoncourt,25200,1,47.5371,6.80353
4686,Saint-Geniès En marche,Saint-Geniès-Bellevue,31180,3,43.6842,1.48115
4687,En Marche Fleurance,Fleurance,32500,3,43.846,0.660897
4688,le 71en marche avec Emmanuel Macron,Charolles,71120,2,46.4342,4.26916
4689,Enmarchecoevrons,EVRON,53600,2,48.1581,-0.398993
4691,London en marche,Londres,,3,51.5166,-0.212546
4692,En marche avec bondy,Bondy,93140,7,48.894,2.48452
4693,CMSEM Comité Marocain de Soutien En Marche,Casablanca,,2,33.595,-7.6188
4695,En marche Riyad,Riyad,,1,24.6333,46.7167
4698,SELESTAT ET RIED DE MARCKOLSHEIM,Marckolsheim,67390,6,48.1617,7.54386
4699,Marchons !!,Champtonnay,70100,2,47.3796,5.6682
4701,EN MARCHE ALES AVEC Emmanuel MACRON,Saint martin de valgalgues,30520,2,44.1595,4.08707
4702,"Millas Travail, Formation, Territoires",Millas,66170,3,42.6873,2.7042
4703,L'avenir est En Marche,CROZON,29160,1,48.2391,-4.44727
4705,Pays de Saint-Flour,Coren,15100,9,45.0772,3.1075
4706,En Marche Espagne,Barcelone,,2,41.4039,2.1775
4707,En Marche - Drôme,Valence,26000,19,44.9288,4.89826
4708,echirolles,Échirolles,38130,2,45.1581,5.7209
4709,La Côte Fleurie En Marche,DEAUVILLE,14800,2,49.3614,0.0800317
4710,Comité Vallot,Lodève,34700,1,43.7369,3.32012
4711,Comité Fulham,Londres,,5,51.4738,-0.209822
4712,Porte d'Orléans En Marche !,Paris 14,75014,7,48.8226,2.32589
4713,In marcia per le nuove generazioni,milano,,1,45.4721,9.1917
4717,En Marche Saint-Denis!,Saint -Denis,93200,2,48.9334,2.35091
4718,oisans en marche,le bourg d'oisans,38520,2,45.0571,6.02937
4720,En Marche Ramonville St. Agne,Ramonville Saint Agne,31520,5,43.5511,1.47151
4721,Soutien Macron 2017,Qingdao,,1,36.06,120.39
4722,En marche du haut Morbihan,silfiac,56480,1,48.1489,-3.1567
4725,EN MARCHE * ENSEMBLE,Villeurbanne ,69100,3,45.7627,4.87551
4727,Comité du Pays de Combray,Bailleau le pin,28120,2,48.3635,1.33159
4730,En Marche Tunis,Tunis,,1,36.7985,10.1787
4733,En Marche Université de Lille 3,Villeneuve-d'Ascq,59650,6,50.6253,3.13068
4736,Comité Lescousse,Paris 01,75001,2,48.863,2.34881
4738,Seoul avec Macron,Séoul,,12,37.5648,126.939
4741,Conflans-Sainte-Honorine En Marche,Conflans-Sainte-Honorine,78700,15,49.0103,2.11466
4744,En Marche - Chelles 77,Chelles,77500,9,48.8811,2.5929
4745,Bouzonville - Val de Nied,Anzeling,57320,2,49.263,6.4678
4746,Trappes En Marche,Trappes,78190,1,48.7736,1.99541
4747,test_dev,Compiègne,60200,2,49.4062,2.81147
4748,Comité Città Nova,Milan,,9,45.4675,9.18354
4753,Atlanta avec Macron!,Atlanta,,1,33.8398,-84.3842
4754,En Marche Washington,Washington DC,,24,38.9109,-77.0427
4756,diversité,Évry,91000,1,48.627,2.43047
4757,Les Bâges,Bussières,63330,1,46.0467,2.6585
4759,LavaurEnMarche,Lavaur,81500,15,43.7034,1.81793
4764,En Marche- Nord Pays d'Auge,Deauville ,14800,35,49.3579,0.070724
4769,Les Centristes de Rennes en Marche,Rennes,35000,6,48.1155,-1.67734
4772,En Marche Cléonnais,Cléon,76410,6,49.315,1.0356
4776,Les français du Shomron,Emmanuel,,1,31.8473,34.842
4777,EN MARCHE COMITE MONTREAL ET RIVE SUD,SAINTE-JULIE,,1,45.5762,-73.3237
4780,En marche Section Congo,Pointe Noire,,1,-4.79174,11.8092
4781,En marche Londres- Canary Wharf / Wapping,londres,,1,51.5072,-0.051177
4782,En Marche,Bouzigues,34140,1,43.4518,3.65934
4783,La Révolution en Marche,Saint jeannet,06640,8,43.7419,7.16953
4787,Pays d'Issoire,Orbeil,63500,1,45.5792,3.25686
4788,En Marche pour Tarbes,Tarbes,65000,3,43.2484,0.06833
4789,Le Gault Saint Denis,Le Gault-Saint-Denis,28800,2,48.2436,1.4858
4792,Moncton-En Marche!,Moncton,,1,46.1021,-64.7927
4793,Antananarivo En Marche,Antananarivo,,9,-18.91,47.5256
4794,carry,Carry-le-Rouet,13620,2,43.3319,5.1519
4802,Le Médoc En Marche!,Ludon Medoc,33290,19,44.9775,-0.611736
4803,Tous pour Emmanuel,Differdange,,1,49.5167,5.8833
4805,Comité Vernon En Marche (actions groupées),Vernon,27200,13,49.0989,1.47558
4808,En Marche Jérusalem,Jérusalem,,6,31.7678,35.2146
4810,Maurepas en marche,Maurepas,78310,1,48.7675,1.93229
4811,EMBerck,Berck,62600,3,50.404,1.56495
4812,Mexico City,CDMX,,1,19.3891,-99.15
4814,London School of economics(LSE)- En Marche,Londres,,1,51.5085,-0.1257
4815,Méru,Méru,60110,3,49.2387,2.12795
4816,ENNERY EN MARCHE,Ennery,95300,1,49.0726,2.10194
4817,LANESTER,Lanester,56600,8,47.7593,-3.31513
4819,Saint Pierre des Corps,Saint Pierre des Corps,37700,3,47.3862,0.7485
4820,Croix - Wasquehal En Marche !,Wasquehal,59290,1,50.6783,3.1379
4822,Le Grand Boulogne en Marche..!,Le Portel,62480,3,50.7062,1.57377
4825,En Marche! Thaïlande,Bangkok,,1,13.7342,100.52
4826,la n franceouvelle,Dammarie-les-Lys,77190,1,48.532,2.6443
4831,LouClapas En Marche,Montpellier,34090,7,43.622,3.87727
4832,Lourdes en marche,Lourdes,65100,6,43.0935,-0.045125
4836,Le Médoc en marche,Lesparre-Médoc,33340,8,45.3,-0.9333
4838,En Marche comite de Toscane/Italie,Fiesole,,3,43.8051,11.305
4842,BRUXELLES EUROPE,BRUXELLES,,6,50.8363,4.4063
4843,En marche Maastricht!,Maastricht,,4,50.8589,5.67432
4847,En Marche Argelès-sur-Mer !,ARGELES-SUR-MER,66700,6,42.5524,3.01796
4849,Montparnasse Raspail,Paris,75014,1,48.834,2.31619
4850,Pour Une Planète France...,Saint Jean de Sixt,74450,1,45.9239,6.41571
4851,Les Progressistes,Angers,49100,13,47.4681,-0.546935
4855,En Marche Pittsburgh,PITTSBURGH,,1,40.4417,-79.9901
4860,Hôtel de Ville-Châtelet,Paris,75004,1,48.8579,2.35059
4864,"""En marche""",Golbey,88190,2,48.1955,6.44493
4866,les jeunes en marche,LAUSANNE,,1,46.5301,6.66115
4867,Démocrates Avec Macron,PARIS,75017,3,48.8855,2.31686
4869,La Bastille en marche,Paris,75011,17,48.8541,2.371
4871,Le Carladès en marche!,Vic-sur-Cère,15800,1,43.4763,-0.76607
4872,St Orens,st orens,31650,9,43.555,1.52493
4874,Pays de retz en marche,Saint-Père-en-Retz,44320,3,47.2081,-2.04528
4875,ORLEANS SUD SOLOGNE,Ligny le Ribault,45240,6,47.6874,1.77177
4879,Nord Ouest Loiret,Gidy,45520,2,47.9897,1.83716
4893,Fraîcheur,Galway,,1,53.2777,-9.04496
4897,En Marche ! Comité de Fribourg - Allemagne.,Freiburg,,1,48.0165,7.80599
4900,Ouest En Marche !,Angers,49000,5,47.4531,-0.523063
4902,En marche Francfort,Frankfurt,,1,50.1266,8.6544
4906,Elles marchent 29,QUIMPER,29000,2,47.9829,-4.10345
4909,Lesneven Côte des Légendes,Plouider,29260,4,48.608,-4.29916
4910,Eguilles en marche,Éguilles,13510,3,43.566,5.34018
4916,"Troyes & nord de l'agglo ""En Marche""",Sainte Maure,10150,2,48.3439,4.06336
4927,Algarve,Almancil,,1,39.601,-8.56273
4930,Uruguay En Marche,Canelones y Maldonado,,1,-34.9074,-54.9604
4935,En marche Caen Ouest,Verson,14790,7,49.1542,-0.451438
4937,Chalon En Marche!,Chalon sur Saone,71100,22,46.7886,4.8534
4938,Bords de Seine - Grésillons,Asnières-sur-Seine,92600,12,48.9178,2.31633
4942,En Marche Montfort-L'Amaury,Montfort-l'Amaury,78490,7,48.8357,1.60907
4945,Heidelberg en marche,Heidelberg,,1,49.4269,8.65084
4947,En Marche Chilly-Mazarin,Chilly Mazarin,91380,2,48.7036,2.32176
4952,Millau-en-marche,Millau,12100,7,44.1,3.0833
4953,Comité EM Toulouse Sud,Carbonne,31390,10,43.2873,1.2282
4954,En Marche ... Bastille,Meylan,38240,6,45.202,5.7628
4958,EN MARCHE en DALMATIE,PAKOSTANE,,1,43.8959,15.5539
4963,Montrond En Marche !,Montrond les bains,42210,1,45.6377,4.24868
4965,Comité Emmanuel Macron - Lettonie,LV1010 - RIGA,,1,57.0197,24.0855
4968,En Marche Andalousie,Cordoue,,2,37.8981,-4.78804
4970,En Marche Ruelle sur Touvre,Ruelle-sur-Touvre,16600,4,45.6839,0.218401
4979,En Marche -  Leicester - East Midland,Leicester,,1,52.6386,-1.1317
4980,Macron 2007,Al-Khobar,,2,26.29,50.18
4982,Nimchy...Tunis,Tunis,,2,36.8489,10.1746
4992,En Marche Italia,Venaria Reale,,1,45.1238,7.6354
4993,Utrera En Marche!,Utrera (Sevilla),,1,37.3488,-5.9795
4994,En Marche Larmor-Plage,Larmor-Plage,56260,6,47.707,-3.39316
4998,saint-ouen en marche,Saint-Ouen-sur-seine,93400,5,48.9142,2.33574
4999,Ensues Village,Ensuès-la-Redonne,13820,1,43.3571,5.20722
5000,En Marche 97170,Petit-Bourg,97170,1,16.1913,-61.5916
5001,GOYAVE EN MARCHE,GOYAVE,97128,1,47.8249,2.61879
5002,vire et bocage,Vire,14500,2,48.8374,-0.88812
5004,ariège lèze,Saint-Martin-d\'Oydes,09100,3,43.1685,1.45959
5005,Victoria,Lieuran-lès-Béziers,34290,2,43.4183,3.2372
5006,comité des géants,Douai,59500,4,50.3734,3.0884
5007,EN MARCHE PYRAT,Saint-Palais,64120,1,43.3243,-1.03513
5008,VAL D'HERAULT  CANTON D'AGDE,Agde,34300,14,43.2888,3.46516
5009,EN MARCHE ISSOIRE,Issoire,63500,2,45.536,3.24416
5010,LAVAL,Laval,53000,6,48.0672,-0.769249
5011,EN MARCHE MACRON LAVAL,Laval,53000,1,48.0672,-0.769249
5013,La Bazoge En Marche,La Bazoge,72650,2,48.0986,0.1553
5014,Reussissons la France avec Emmanuel,Nogent sur Marne,94130,1,48.8382,2.48832
5015,En Marche 79,CHAURAY,79180,2,46.3649,-0.380037
5016,PERNES EN MARCHE,Pernes les fontaines,84210,4,43.9802,5.07896
5017,Gerland Debourg,Lyon 07,69007,1,45.7325,4.83486
5018,Montmartre - Grandes Carrières,Paris 18,75018,1,48.8922,2.34822
5019,PEZENAS EN MARCHE,Pézenas,34120,7,43.4554,3.42309
5020,En Marche Santiago!,Santiago,,6,-33.4059,-70.5836
5021,ALES UZEGE,Saint-Jean-du-Pin,30140,1,44.1124,4.04084
5023,Portland,"Portland, OR",,1,45.5153,-122.644
5027,En marche ! Saint Martin de Crau,Saint Martin de Crau,13310,6,43.6354,4.82271
5028,Le Mesnil-le-Roi,Le Mesnil-le-Roi,78600,1,50.1773,1.95236
5029,Nantes en marche,Nantes,44000,1,47.2323,-1.56354
5030,En Marche Val de Marne,Saint-Maur-des-Fossés,94210,3,48.7957,2.50183
5031,Comité en marche d'Aix en Provence,Puyricard,13540,2,43.5829,5.41796
5032,un territoire en marche,Digny,28250,1,48.5351,1.1527
5033,lot & garonne en marche,Lougratte,47290,1,44.5854,0.62847
5034,Comité Lens/Béthune,Festubert,62149,1,50.749,3.11955
5035,En marche Vancia !,RILLIEUX-LA-PAPE,69140,1,45.8345,4.91129
5036,Comité d'ORAN,Oran,,1,35.6483,-0.720855
5037,Montpellier Près D'arènes - St Martin,MONTPELLIER,34070,2,43.5946,3.88056
5038,Palaiseau En Marche,Palaiseau,91120,1,48.7183,2.2497
5039,en marche sud manche,Bréhal,50290,2,48.9014,-1.52879
5040,MASSENET,Amiens,80080,1,49.9123,2.3135
5041,Maignelay avec Macron,Sains-Morainvillers,60420,3,49.5736,2.4706
5042,L'Est En Marche !,Paris,75020,8,48.8569,2.4043
5043,Le Périgord en marche,Castels,24220,2,44.8718,1.0569
5044,LE CANNET DES MAURES EN MARCHE,LE CANNET DES MAURES,83340,7,43.394,6.34007
5045,En Marche Arcueil,Arcueil,94110,1,48.8007,2.33438
5046,Saint Gratien,Saint Gratien,95210,2,48.9682,2.28766
5047,EN MARCHE ! Boulogne-sur-Mer,Calais,62100,1,50.9524,1.87175
5048,soutien apolitique,Alès,30100,1,44.112,4.10402
5050,Comité de lavaur saint Paul cap de joux,Damiatte,81220,1,43.655,1.98053
5051,Ploemeur En Marche!,ploemeur,56270,6,47.7333,-3.4333
5052,Emmanuel Macron du Haut-Emporda,E-17480 / ROSES (Girona),,5,42.263,3.17812
5053,EN MARCHE 93,Tremblay-en-France,93290,1,48.9512,2.56948
5054,Nigeria,Chatillon Cedex,,2,6.49384,3.5122
5055,Dakar en Marche avec Emmanuel Macron,Dakar,,3,14.6934,-17.4479
5056,D'Alençon,Alençon,61000,1,49.2696,2.47007
5057,L'Isle En Marche,L'Isle sur la Sorgue,84800,10,43.933,5.06621
5058,En Marche Verniolle,Verniolle,09340,3,43.0838,1.64932
5059,ayrens en martche,Ayrens,15250,2,44.9847,2.3269
5060,comité de villiers sur marne,Villiers-sur-Marne,94350,6,48.8245,2.56549
5061,En Marche Coeur de Puisaye,Toucy,89130,6,47.7342,3.29312
5063,pierrefonds en marche,Pierrefonds,60350,2,49.3468,2.97849
5064,En Marche Iparla,Bidarray,64780,1,43.266,-1.3471
5065,En Marche Pays de l'Arbresle,Lentilly,69210,1,45.8186,4.6631
5066,AJAIN,Ajain,23380,1,46.2375,1.9926
5067,Scénaristes en marche,Paris 13,75013,1,48.8303,2.36231
5068,Germany comitee,BErlin,10179,2,52.5089,13.4248
5070,Massy En Marche,Massy,91300,4,48.7341,2.2913
5071,En marche pour le Vaucluse,robion,84440,2,43.8456,5.11344
5072,#Bisca En Marche,Biscarrosse,40600,2,44.3907,-1.17527
